"date","year","home_team","away_team","team","scorer","minute","own_goal","penalty","goal_owner","home_goals","away_goals"
"1967-06-11","1967",Sweden,Bulgaria,Bulgaria,Dinko Dermendzhiev,82.0,False,False,away_team,0,2
"1967-06-18","1967",Czechoslovakia,Turkey,Czechoslovakia,Jozef Adamec,25.0,False,False,home_team,3,0
"1967-06-18","1967",Czechoslovakia,Turkey,Czechoslovakia,Jozef Adamec,70.0,False,False,home_team,3,0
"1967-06-18","1967",Czechoslovakia,Turkey,Czechoslovakia,Josef Jurkanin,73.0,False,False,home_team,3,0
"1967-06-25","1967",Romania,Italy,Italy,Mario Bertini,81.0,False,False,away_team,0,1
"1967-07-16","1967",Russia,Greece,Russia,Anatoliy Banishevskiy,50.0,False,False,home_team,4,0
"1967-07-16","1967",Russia,Greece,Russia,Yozhef Sabo,72.0,False,True,home_team,4,0
"1967-07-16","1967",Russia,Greece,Russia,Anatoliy Banishevskiy,77.0,False,False,home_team,4,0
"1967-07-16","1967",Russia,Greece,Russia,Igor Chislenko,83.0,False,False,home_team,4,0
"1967-08-30","1967",Russia,Finland,Russia,Murtaz Khurtsilava,14.0,False,False,home_team,2,0
"1967-08-30","1967",Russia,Finland,Russia,Igor Chislenko,80.0,False,False,home_team,2,0
"1967-09-03","1967",Norway,Sweden,Norway,Harald Berg,24.0,False,False,home_team,3,1
"1967-09-03","1967",Norway,Sweden,Norway,Sven Otto Birkeland,46.0,False,False,home_team,3,1
"1967-09-03","1967",Norway,Sweden,Norway,Harald Sunde,79.0,False,False,home_team,3,1
"1967-09-03","1967",Norway,Sweden,Sweden,Thomas Nordahl,19.0,False,False,away_team,3,1
"1967-09-06","1967",Finland,Russia,Finland,Juhani Peltonen,18.0,False,True,home_team,2,5
"1967-09-06","1967",Finland,Russia,Finland,Simo Syrjävaara,25.0,False,False,home_team,2,5
"1967-09-06","1967",Finland,Russia,Russia,Yozhef Sabo,2.0,False,False,away_team,2,5
"1967-09-06","1967",Finland,Russia,Russia,Valery Maslov,14.0,False,False,away_team,2,5
"1967-09-06","1967",Finland,Russia,Russia,Anatoliy Banishevskiy,35.0,False,False,away_team,2,5
"1967-09-06","1967",Finland,Russia,Russia,Yozhef Sabo,56.0,False,True,away_team,2,5
"1967-09-06","1967",Finland,Russia,Russia,Eduard Malofeyev,63.0,False,False,away_team,2,5
"1967-09-13","1967",Netherlands,German DR,Netherlands,Johan Cruyff,2.0,False,False,home_team,1,0
"1967-09-17","1967",Poland,France,France,Robert Herbin,13.0,False,False,away_team,1,4
"1967-09-17","1967",Poland,France,France,Fleury Di Nallo,33.0,False,False,away_team,1,4
"1967-09-17","1967",Poland,France,France,André Guy,63.0,False,False,away_team,1,4
"1967-09-17","1967",Poland,France,France,Fleury Di Nallo,85.0,False,False,away_team,1,4
"1967-09-17","1967",Poland,France,Poland,Lucjan Brychczy,26.0,False,False,home_team,1,4
"1967-09-24","1967",Austria,Finland,Austria,Rudi Flögel,17.0,False,False,home_team,2,1
"1967-09-24","1967",Austria,Finland,Austria,Leopold Grausam,81.0,False,False,home_team,2,1
"1967-09-24","1967",Austria,Finland,Finland,Juhani Peltonen,57.0,False,False,away_team,2,1
"1967-09-27","1967",Hungary,German DR,German DR,Henning Frenzel,58.0,False,False,away_team,3,1
"1967-09-27","1967",Hungary,German DR,Hungary,János Farkas,9.0,False,False,home_team,3,1
"1967-09-27","1967",Hungary,German DR,Hungary,János Farkas,48.0,False,False,home_team,3,1
"1967-09-27","1967",Hungary,German DR,Hungary,János Farkas,50.0,False,False,home_team,3,1
"1967-10-01","1967",Czechoslovakia,Spain,Czechoslovakia,Alexander Horváth,47.0,False,False,home_team,1,0
"1967-10-04","1967",Denmark,Netherlands,Denmark,Kresten Bjerre,43.0,False,True,home_team,3,2
"1967-10-04","1967",Denmark,Netherlands,Denmark,Tom Søndergaard,54.0,False,False,home_team,3,2
"1967-10-04","1967",Denmark,Netherlands,Denmark,Kresten Bjerre,74.0,False,False,home_team,3,2
"1967-10-04","1967",Denmark,Netherlands,Netherlands,Wim Suurbier,74.0,False,False,away_team,3,2
"1967-10-04","1967",Denmark,Netherlands,Netherlands,Rinus Israël,76.0,False,False,away_team,3,2
"1967-10-04","1967",Greece,Austria,Austria,Leopold Grausam,62.0,False,False,away_team,4,1
"1967-10-04","1967",Greece,Austria,Greece,Giorgos Sideris,27.0,False,False,home_team,4,1
"1967-10-04","1967",Greece,Austria,Greece,Giorgos Sideris,34.0,False,True,home_team,4,1
"1967-10-04","1967",Greece,Austria,Greece,Giorgos Sideris,63.0,False,False,home_team,4,1
"1967-10-04","1967",Greece,Austria,Greece,Mimis Papaioannou,75.0,False,False,home_team,4,1
"1967-10-07","1967",Germany,Yugoslavia,Germany,Hannes Löhr,10.0,False,False,home_team,3,1
"1967-10-07","1967",Germany,Yugoslavia,Germany,Gerd Müller,71.0,False,False,home_team,3,1
"1967-10-07","1967",Germany,Yugoslavia,Germany,Uwe Seeler,86.0,False,False,home_team,3,1
"1967-10-07","1967",Germany,Yugoslavia,Yugoslavia,Slaven Zambata,46.0,False,False,away_team,3,1
"1967-10-08","1967",Belgium,Poland,Belgium,Johan Devrindt,15.0,False,False,home_team,2,4
"1967-10-08","1967",Belgium,Poland,Belgium,Johan Devrindt,35.0,False,False,home_team,2,4
"1967-10-08","1967",Belgium,Poland,Poland,Janusz Żmijewski,26.0,False,False,away_team,2,4
"1967-10-08","1967",Belgium,Poland,Poland,Lucjan Brychczy,45.0,False,False,away_team,2,4
"1967-10-08","1967",Belgium,Poland,Poland,Janusz Żmijewski,51.0,False,False,away_team,2,4
"1967-10-08","1967",Belgium,Poland,Poland,Janusz Żmijewski,70.0,False,False,away_team,2,4
"1967-10-11","1967",German DR,Denmark,Denmark,Erik Dyreborg,25.0,False,False,away_team,3,2
"1967-10-11","1967",German DR,Denmark,Denmark,Tom Søndergaard,38.0,False,False,away_team,3,2
"1967-10-11","1967",German DR,Denmark,German DR,Gerhard Körner,35.0,False,True,home_team,3,2
"1967-10-11","1967",German DR,Denmark,German DR,Herbert Pankau,59.0,False,False,home_team,3,2
"1967-10-11","1967",German DR,Denmark,German DR,Herbert Pankau,73.0,False,False,home_team,3,2
"1967-10-15","1967",Austria,Russia,Austria,Leopold Grausam,50.0,False,False,home_team,1,0
"1967-10-21","1967",Northern Ireland,Scotland,Northern Ireland,Dave Clements,69.0,False,False,home_team,1,0
"1967-10-21","1967",Wales,England,England,Martin Peters,34.0,False,False,away_team,0,3
"1967-10-21","1967",Wales,England,England,Bobby Charlton,87.0,False,False,away_team,0,3
"1967-10-21","1967",Wales,England,England,Alan Ball Jr.,90.0,False,True,away_team,0,3
"1967-10-22","1967",Spain,Czechoslovakia,Czechoslovakia,Ladislav Kuna,75.0,False,False,away_team,2,1
"1967-10-22","1967",Spain,Czechoslovakia,Spain,Pirri,32.0,False,False,home_team,2,1
"1967-10-22","1967",Spain,Czechoslovakia,Spain,José Eulogio Gárate,61.0,False,False,home_team,2,1
"1967-10-28","1967",France,Belgium,Belgium,Roger Claessen,37.0,False,False,away_team,1,1
"1967-10-28","1967",France,Belgium,France,Robert Herbin,84.0,False,False,home_team,1,1
"1967-10-29","1967",German DR,Hungary,German DR,Henning Frenzel,51.0,False,False,home_team,1,0
"1967-10-31","1967",Greece,Russia,Russia,Eduard Malofeyev,50.0,False,False,away_team,0,1
"1967-11-01","1967",Italy,Cyprus,Italy,Sandro Mazzola,12.0,False,False,home_team,5,0
"1967-11-01","1967",Italy,Cyprus,Italy,Sandro Mazzola,22.0,False,False,home_team,5,0
"1967-11-01","1967",Italy,Cyprus,Italy,Gigi Riva,46.0,False,False,home_team,5,0
"1967-11-01","1967",Italy,Cyprus,Italy,Gigi Riva,55.0,False,False,home_team,5,0
"1967-11-01","1967",Italy,Cyprus,Italy,Gigi Riva,59.0,False,False,home_team,5,0
"1967-11-05","1967",Austria,Greece,Austria,Helmut Siber,31.0,False,False,home_team,1,1
"1967-11-05","1967",Austria,Greece,Greece,Giorgos Sideris,71.0,False,False,away_team,1,1
"1967-11-05","1967",Sweden,Norway,Norway,Odd Iversen,57.0,False,True,away_team,5,2
"1967-11-05","1967",Sweden,Norway,Norway,Olav Nilsen,90.0,False,False,away_team,5,2
"1967-11-05","1967",Sweden,Norway,Sweden,Tom Turesson,15.0,False,False,home_team,5,2
"1967-11-05","1967",Sweden,Norway,Sweden,Inge Danielsson,40.0,False,False,home_team,5,2
"1967-11-05","1967",Sweden,Norway,Sweden,Leif Eriksson,48.0,False,False,home_team,5,2
"1967-11-05","1967",Sweden,Norway,Sweden,Leif Eriksson,85.0,False,False,home_team,5,2
"1967-11-05","1967",Sweden,Norway,Sweden,Tom Turesson,89.0,False,False,home_team,5,2
"1967-11-08","1967",Switzerland,Cyprus,Switzerland,Rolf Blättler,30.0,False,False,home_team,5,0
"1967-11-08","1967",Switzerland,Cyprus,Switzerland,Fritz Künzli,41.0,False,False,home_team,5,0
"1967-11-08","1967",Switzerland,Cyprus,Switzerland,Rolf Blättler,55.0,False,False,home_team,5,0
"1967-11-08","1967",Switzerland,Cyprus,Switzerland,Richard Dürr,56.0,False,True,home_team,5,0
"1967-11-08","1967",Switzerland,Cyprus,Switzerland,Karl Odermatt,72.0,False,False,home_team,5,0
"1967-11-12","1967",Bulgaria,Sweden,Bulgaria,Nikola Kotkov,43.0,False,False,home_team,3,0
"1967-11-12","1967",Bulgaria,Sweden,Bulgaria,Vasil Mitkov,44.0,False,False,home_team,3,0
"1967-11-12","1967",Bulgaria,Sweden,Bulgaria,Georgi Asparuhov,75.0,False,False,home_team,3,0
"1967-11-12","1967",Portugal,Norway,Norway,Olav Nilsen,40.0,False,False,away_team,2,1
"1967-11-12","1967",Portugal,Norway,Portugal,José Augusto Torres,29.0,False,False,home_team,2,1
"1967-11-12","1967",Portugal,Norway,Portugal,Jaime Graça,65.0,False,False,home_team,2,1
"1967-11-12","1967",Yugoslavia,Albania,Yugoslavia,Edin Sprečo,44.0,False,False,home_team,4,0
"1967-11-12","1967",Yugoslavia,Albania,Yugoslavia,Ivica Osim,48.0,False,False,home_team,4,0
"1967-11-12","1967",Yugoslavia,Albania,Yugoslavia,Vojin Lazarević,56.0,False,False,home_team,4,0
"1967-11-12","1967",Yugoslavia,Albania,Yugoslavia,Ivica Osim,82.0,False,False,home_team,4,0
"1967-11-18","1967",Switzerland,Italy,Italy,Gigi Riva,66.0,False,False,away_team,2,2
"1967-11-18","1967",Switzerland,Italy,Italy,Gigi Riva,85.0,False,True,away_team,2,2
"1967-11-18","1967",Switzerland,Italy,Switzerland,René-Pierre Quentin,34.0,False,False,home_team,2,2
"1967-11-18","1967",Switzerland,Italy,Switzerland,Fritz Künzli,68.0,False,False,home_team,2,2
"1967-11-22","1967",Belgium,Luxembourg,Belgium,Johnny Thio,62.0,False,False,home_team,3,0
"1967-11-22","1967",Belgium,Luxembourg,Belgium,Roger Claessen,66.0,False,False,home_team,3,0
"1967-11-22","1967",Belgium,Luxembourg,Belgium,Johnny Thio,76.0,False,False,home_team,3,0
"1967-11-22","1967",Czechoslovakia,Republic of Ireland,Czechoslovakia,John Dempsey,58.0,True,False,home_team,1,2
"1967-11-22","1967",Czechoslovakia,Republic of Ireland,Republic of Ireland,Ray Treacy,63.0,False,False,away_team,1,2
"1967-11-22","1967",Czechoslovakia,Republic of Ireland,Republic of Ireland,Turlough O'Connor,86.0,False,True,away_team,1,2
"1967-11-22","1967",England,Northern Ireland,England,Geoff Hurst,43.0,False,False,home_team,2,0
"1967-11-22","1967",England,Northern Ireland,England,Bobby Charlton,62.0,False,False,home_team,2,0
"1967-11-22","1967",Scotland,Wales,Scotland,Alan Gilzean,16.0,False,False,home_team,3,2
"1967-11-22","1967",Scotland,Wales,Scotland,Alan Gilzean,65.0,False,False,home_team,3,2
"1967-11-22","1967",Scotland,Wales,Scotland,Ronnie McKinnon,78.0,False,False,home_team,3,2
"1967-11-22","1967",Scotland,Wales,Wales,Ron Davies,18.0,False,False,away_team,3,2
"1967-11-22","1967",Scotland,Wales,Wales,Alan Durban,57.0,False,False,away_team,3,2
"1967-11-26","1967",Bulgaria,Portugal,Bulgaria,Dinko Dermendzhiev,63.0,False,False,home_team,1,0
"1967-12-23","1967",France,Luxembourg,France,Charly Loubet,42.0,False,False,home_team,3,1
"1967-12-23","1967",France,Luxembourg,France,Charly Loubet,47.0,False,False,home_team,3,1
"1967-12-23","1967",France,Luxembourg,France,Charly Loubet,53.0,False,False,home_team,3,1
"1967-12-23","1967",France,Luxembourg,Luxembourg,Jean Klein,85.0,False,False,away_team,3,1
"1967-12-23","1967",Italy,Switzerland,Italy,Sandro Mazzola,3.0,False,False,home_team,4,0
"1967-12-23","1967",Italy,Switzerland,Italy,Gigi Riva,13.0,False,False,home_team,4,0
"1967-12-23","1967",Italy,Switzerland,Italy,Angelo Domenghini,45.0,False,False,home_team,4,0
"1967-12-23","1967",Italy,Switzerland,Italy,Angelo Domenghini,67.0,False,False,home_team,4,0
"1968-01-12","1968",Algeria,Ivory Coast,Ivory Coast,Jean-Louis Bozon,15.0,False,False,away_team,0,3
"1968-01-12","1968",Algeria,Ivory Coast,Ivory Coast,Laurent Pokou,25.0,False,False,away_team,0,3
"1968-01-12","1968",Algeria,Ivory Coast,Ivory Coast,Laurent Pokou,65.0,False,False,away_team,0,3
"1968-01-12","1968",Congo,DR Congo,DR Congo,Ignace Muwawa,19.0,False,False,away_team,0,3
"1968-01-12","1968",Congo,DR Congo,DR Congo,Nicodème Kabamba,27.0,False,True,away_team,0,3
"1968-01-12","1968",Congo,DR Congo,DR Congo,Nicodème Kabamba,51.0,False,False,away_team,0,3
"1968-01-12","1968",Ethiopia,Uganda,Ethiopia,Girma Tekle,45.0,False,False,home_team,2,1
"1968-01-12","1968",Ethiopia,Uganda,Ethiopia,Luciano Vassallo,45.0,False,True,home_team,2,1
"1968-01-12","1968",Ethiopia,Uganda,Uganda,Polly Ouma,45.0,False,False,away_team,2,1
"1968-01-12","1968",Ghana,Senegal,Ghana,Osei Kofi,63.0,False,False,home_team,2,2
"1968-01-12","1968",Ghana,Senegal,Ghana,Wilberforce Mfum,87.0,False,False,home_team,2,2
"1968-01-12","1968",Ghana,Senegal,Senegal,Doudou Diongue,10.0,False,False,away_team,2,2
"1968-01-12","1968",Ghana,Senegal,Senegal,Yatma Diop,65.0,False,False,away_team,2,2
"1968-01-14","1968",Algeria,Uganda,Algeria,Hacène Lalmas,15.0,False,False,home_team,4,0
"1968-01-14","1968",Algeria,Uganda,Algeria,Hacène Lalmas,25.0,False,False,home_team,4,0
"1968-01-14","1968",Algeria,Uganda,Algeria,Mokhtar Kalem,60.0,False,False,home_team,4,0
"1968-01-14","1968",Algeria,Uganda,Algeria,Hacène Lalmas,70.0,False,False,home_team,4,0
"1968-01-14","1968",Congo,Senegal,Congo,Jean Foutika,31.0,False,False,home_team,1,2
"1968-01-14","1968",Congo,Senegal,Senegal,Yatma Diop,27.0,False,False,away_team,1,2
"1968-01-14","1968",Congo,Senegal,Senegal,Yatma Diouck,86.0,False,False,away_team,1,2
"1968-01-14","1968",DR Congo,Ghana,DR Congo,Saio Ernest Mokili,42.0,False,False,home_team,1,2
"1968-01-14","1968",DR Congo,Ghana,Ghana,Osei Kofi,17.0,False,True,away_team,1,2
"1968-01-14","1968",DR Congo,Ghana,Ghana,Wilberforce Mfum,84.0,False,False,away_team,1,2
"1968-01-14","1968",Ethiopia,Ivory Coast,Ethiopia,Bekuretsion Gebre-Hiwot,86.0,False,False,home_team,1,0
"1968-01-16","1968",Congo,Ghana,Congo,Jean Foutika,45.0,False,False,home_team,1,3
"1968-01-16","1968",Congo,Ghana,Ghana,Osei Kofi,45.0,False,False,away_team,1,3
"1968-01-16","1968",Congo,Ghana,Ghana,Osei Kofi,45.0,False,False,away_team,1,3
"1968-01-16","1968",Congo,Ghana,Ghana,Wilberforce Mfum,45.0,False,False,away_team,1,3
"1968-01-16","1968",DR Congo,Senegal,DR Congo,Kidumu Mantantu,45.0,False,False,home_team,2,1
"1968-01-16","1968",DR Congo,Senegal,DR Congo,Elias Tshimanga,45.0,False,False,home_team,2,1
"1968-01-16","1968",DR Congo,Senegal,Senegal,Yatma Diouck,45.0,False,False,away_team,2,1
"1968-01-16","1968",Ethiopia,Algeria,Algeria,Boualem Amirouche,68.0,False,False,away_team,3,1
"1968-01-16","1968",Ethiopia,Algeria,Ethiopia,Mengistu Worku,16.0,False,False,home_team,3,1
"1968-01-16","1968",Ethiopia,Algeria,Ethiopia,Shewangizaw Agonafer,19.0,False,False,home_team,3,1
"1968-01-16","1968",Ethiopia,Algeria,Ethiopia,Luciano Vassallo,27.0,False,True,home_team,3,1
"1968-01-16","1968",Ivory Coast,Uganda,Ivory Coast,Laurent Pokou,45.0,False,False,home_team,2,1
"1968-01-16","1968",Ivory Coast,Uganda,Ivory Coast,Eustache Manglé,45.0,False,False,home_team,2,1
"1968-01-16","1968",Ivory Coast,Uganda,Uganda,Denis Obua,45.0,False,False,away_team,2,1
"1968-01-19","1968",Ethiopia,DR Congo,DR Congo,Kidumu Mantantu,3.0,False,False,away_team,2,3
"1968-01-19","1968",Ethiopia,DR Congo,DR Congo,Léon Mungamuni,16.0,False,False,away_team,2,3
"1968-01-19","1968",Ethiopia,DR Congo,DR Congo,Léon Mungamuni,100.0,False,False,away_team,2,3
"1968-01-19","1968",Ethiopia,DR Congo,Ethiopia,Luciano Vassallo,25.0,False,False,home_team,2,3
"1968-01-19","1968",Ethiopia,DR Congo,Ethiopia,Mengistu Worku,65.0,False,False,home_team,2,3
"1968-01-19","1968",Ghana,Ivory Coast,Ghana,Wilberforce Mfum,45.0,False,False,home_team,4,3
"1968-01-19","1968",Ghana,Ivory Coast,Ghana,Wilberforce Mfum,45.0,False,False,home_team,4,3
"1968-01-19","1968",Ghana,Ivory Coast,Ghana,Ibrahim Sunday,45.0,False,False,home_team,4,3
"1968-01-19","1968",Ghana,Ivory Coast,Ghana,Frank Odoi,45.0,False,False,home_team,4,3
"1968-01-19","1968",Ghana,Ivory Coast,Ivory Coast,Laurent Pokou,45.0,False,False,away_team,4,3
"1968-01-19","1968",Ghana,Ivory Coast,Ivory Coast,Laurent Pokou,45.0,False,False,away_team,4,3
"1968-01-19","1968",Ghana,Ivory Coast,Ivory Coast,Henri Konan,45.0,False,True,away_team,4,3
"1968-01-21","1968",DR Congo,Ghana,DR Congo,Pierre Kalala Mukendi,66.0,False,False,home_team,1,0
"1968-01-21","1968",Ethiopia,Ivory Coast,Ivory Coast,Laurent Pokou,28.0,False,False,away_team,0,1
"1968-02-17","1968",Cyprus,Switzerland,Cyprus,Melis Asprou,22.0,False,False,home_team,2,1
"1968-02-17","1968",Cyprus,Switzerland,Cyprus,Pambos Papadopoulos,46.0,False,False,home_team,2,1
"1968-02-17","1968",Cyprus,Switzerland,Switzerland,Kostas Panayiotou,9.0,True,False,away_team,2,1
"1968-02-24","1968",Scotland,England,England,Martin Peters,19.0,False,False,away_team,1,1
"1968-02-24","1968",Scotland,England,Scotland,John Hughes,39.0,False,False,home_team,1,1
"1968-02-28","1968",Wales,Northern Ireland,Wales,Ronnie Rees,75.0,False,False,home_team,2,0
"1968-02-28","1968",Wales,Northern Ireland,Wales,Wyn Davies,84.0,False,False,home_team,2,0
"1968-04-03","1968",England,Spain,England,Bobby Charlton,84.0,False,False,home_team,1,0
"1968-04-06","1968",Bulgaria,Italy,Bulgaria,Nikola Kotkov,11.0,False,True,home_team,3,2
"1968-04-06","1968",Bulgaria,Italy,Bulgaria,Dinko Dermendzhiev,66.0,False,False,home_team,3,2
"1968-04-06","1968",Bulgaria,Italy,Bulgaria,Petar Zhekov,73.0,False,False,home_team,3,2
"1968-04-06","1968",Bulgaria,Italy,Italy,Dimitar Penev,60.0,True,False,away_team,3,2
"1968-04-06","1968",Bulgaria,Italy,Italy,Pierino Prati,83.0,False,False,away_team,3,2
"1968-04-06","1968",France,Yugoslavia,France,Fleury Di Nallo,78.0,False,False,home_team,1,1
"1968-04-06","1968",France,Yugoslavia,Yugoslavia,Vahidin Musemić,66.0,False,False,away_team,1,1
"1968-04-20","1968",Italy,Bulgaria,Italy,Pierino Prati,14.0,False,False,home_team,2,0
"1968-04-20","1968",Italy,Bulgaria,Italy,Angelo Domenghini,55.0,False,False,home_team,2,0
"1968-04-24","1968",Yugoslavia,France,France,Fleury Di Nallo,33.0,False,False,away_team,5,1
"1968-04-24","1968",Yugoslavia,France,Yugoslavia,Ilija Petković,3.0,False,False,home_team,5,1
"1968-04-24","1968",Yugoslavia,France,Yugoslavia,Vahidin Musemić,13.0,False,False,home_team,5,1
"1968-04-24","1968",Yugoslavia,France,Yugoslavia,Dragan Džajić,14.0,False,False,home_team,5,1
"1968-04-24","1968",Yugoslavia,France,Yugoslavia,Ilija Petković,32.0,False,False,home_team,5,1
"1968-04-24","1968",Yugoslavia,France,Yugoslavia,Vahidin Musemić,79.0,False,False,home_team,5,1
"1968-05-04","1968",Hungary,Russia,Hungary,János Farkas,21.0,False,False,home_team,2,0
"1968-05-04","1968",Hungary,Russia,Hungary,János Göröcs,85.0,False,False,home_team,2,0
"1968-05-08","1968",Spain,England,England,Martin Peters,54.0,False,False,away_team,1,2
"1968-05-08","1968",Spain,England,England,Norman Hunter,81.0,False,False,away_team,1,2
"1968-05-08","1968",Spain,England,Spain,Amancio Amaro,47.0,False,False,home_team,1,2
"1968-05-10","1968",Iran,Hong Kong,Iran,Homayoun Behzadi,70.0,False,False,home_team,2,0
"1968-05-10","1968",Iran,Hong Kong,Iran,Ali Jabbari,89.0,False,False,home_team,2,0
"1968-05-11","1968",Myanmar,Taiwan,Myanmar,Hla Htay,14.0,False,False,home_team,1,1
"1968-05-11","1968",Myanmar,Taiwan,Taiwan,Wong Chi-keung,64.0,False,False,away_team,1,1
"1968-05-11","1968",Russia,Hungary,Russia,Ernő Solymosi,22.0,True,False,home_team,3,0
"1968-05-11","1968",Russia,Hungary,Russia,Murtaz Khurtsilava,59.0,False,False,home_team,3,0
"1968-05-11","1968",Russia,Hungary,Russia,Anatoliy Byshovets,73.0,False,False,home_team,3,0
"1968-05-12","1968",Hong Kong,Israel,Hong Kong,Yuan Kuan Yick,75.0,False,False,home_team,1,6
"1968-05-12","1968",Hong Kong,Israel,Israel,Mordechai Spiegler,10.0,False,False,away_team,1,6
"1968-05-12","1968",Hong Kong,Israel,Israel,Giora Spiegel,52.0,False,False,away_team,1,6
