"year","country","scorer","year_count_goals","count_goals","country_year_top_player","country_top_player","world_top_player"
"2013",Cuba,Ariel Martínez,3,3,1,6,47
"2013",Cuba,José Ciprian Alfonso,2,2,2,7,48
"2013",Cuba,Yénier Márquez,1,5,3,4,45
"2013",Czech Republic,Matěj Vydra,2,2,1,14,48
"2013",Czech Republic,Tomáš Rosický,1,15,2,5,35
"2013",Czech Republic,Bořek Dočkal,1,5,2,11,45
"2013",Czech Republic,David Lafata,1,4,2,12,46
"2013",Czech Republic,Václav Kadlec,1,3,2,13,47
"2013",Czech Republic,Tomáš Pekhart,1,2,2,14,48
"2013",Czech Republic,Daniel Kolář,1,1,2,15,49
"2013",Czech Republic,Libor Kozák,1,1,2,15,49
"2013",Czech Republic,Tomáš Hübschman,1,1,2,15,49
"2013",DR Congo,Dieumerci Mbokani,2,15,1,1,35
"2013",DR Congo,Trésor Mputu,1,9,2,4,41
"2013",DR Congo,Patou Ebunga-Simbi,1,1,2,11,49
"2013",Denmark,Daniel Agger,4,7,1,15,43
"2013",Denmark,Nicklas Bendtner,2,17,2,5,33
"2013",Denmark,Morten Rasmussen,2,3,2,19,47
"2013",Denmark,Simon Kjær,1,5,3,17,45
"2013",Denmark,Andreas Cornelius,1,4,3,18,46
"2013",Denmark,Leon Andreasen,1,2,3,20,48
"2013",Denmark,Andreas Bjelland,1,1,3,21,49
"2013",Denmark,Nicki Bille Nielsen,1,1,3,21,49
"2013",Denmark,Niki Zimling,1,1,3,21,49
"2013",Denmark,Ryan Camilleri,1,1,3,21,49
"2013",Ecuador,Felipe Caicedo,3,17,1,3,33
"2013",Ecuador,Jefferson Montero,3,5,1,9,45
"2013",Ecuador,Christian Benítez,1,8,2,7,42
"2013",Ecuador,Segundo Castillo,1,3,2,11,47
"2013",Egypt,Mohamed Salah,5,19,1,2,31
"2013",Egypt,Mohamed Aboutrika,4,20,2,1,30
"2013",Egypt,Amr Zaki,2,17,3,3,33
"2013",Egypt,Hosny Abd Rabo,1,9,4,6,41
"2013",Egypt,Hossam Ghaly,1,1,4,14,49
"2013",Egypt,Mohamed Nagy,1,1,4,14,49
"2013",El Salvador,Rodolfo Zelaya,4,15,1,2,35
"2013",England,Wayne Rooney,4,37,1,2,14
"2013",England,Steven Gerrard,2,16,2,7,34
"2013",England,Jermain Defoe,2,14,2,8,36
"2013",England,Danny Welbeck,2,12,2,10,38
"2013",England,Daniel Sturridge,2,6,2,15,44
"2013",England,Alessandro Della Valle,2,3,2,18,47
"2013",England,Frank Lampard,1,19,3,6,31
"2013",England,Alex Oxlade-Chamberlain,1,5,3,16,45
"2013",England,Ashley Young,1,4,3,17,46
"2013",England,Andros Townsend,1,2,3,19,48
"2013",England,Branko Bošković,1,2,3,19,48
"2013",England,Rickie Lambert,1,1,3,20,49
"2013",Equatorial Guinea,Juvenal Edjogo-Owono,2,6,1,1,44
"2013",Equatorial Guinea,Jimmy Bermúdez,1,1,2,5,49
"2013",Estonia,Konstantin Vassiljev,2,14,1,2,36
"2013",Estonia,Henri Anier,1,5,2,7,45
"2013",Estonia,Joel Lindpere,1,3,2,9,47
"2013",Estonia,Tarmo Kink,1,3,2,9,47
"2013",Ethiopia,Bernard Parker,6,8,1,3,42
"2013",Ethiopia,Getaneh Kebede,2,10,2,2,40
"2013",Ethiopia,Saladin Said,1,5,3,5,45
"2013",Ethiopia,Adane Girma,1,2,3,8,48
"2013",Ethiopia,Behailu Assefa,1,1,3,9,49
"2013",Ethiopia,Minyahil Teshome,1,1,3,9,49
"2013",Faroe Islands,Fróði Benjaminsen,1,4,1,5,46
"2013",Faroe Islands,Hallur Hansson,1,2,1,7,48
"2013",Finland,Teemu Pukki,2,20,1,1,30
"2013",Finland,Roman Eremenko,1,2,2,12,48
"2013",Finland,Igor Shitov,1,1,2,13,49
"2013",France,Franck Ribéry,4,10,1,13,40
"2013",France,Karim Benzema,2,19,2,7,31
"2013",France,Mamadou Sakho,2,2,2,21,48
"2013",France,Olivier Giroud,1,20,3,6,30
"2013",France,Paul Pogba,1,7,3,16,43
"2013",France,Samir Nasri,1,4,3,19,46
"2013",France,Joona Toivio,1,2,3,21,48
"2013",France,Mathieu Valbuena,1,2,3,21,48
"2013",Gabon,Pierre-Emerick Aubameyang,3,13,1,1,37
"2013",Gabon,Bruno Ecuele Manga,1,4,2,3,46
"2013",Gambia,Mustapha Jarju,2,3,1,1,47
"2013",Georgia,Alexander Kobakhidze,1,1,1,11,49
"2013",Germany,Thomas Müller,4,34,1,3,16
"2013",Germany,André Schürrle,4,15,1,13,35
"2013",Germany,Mesut Özil,3,18,2,10,32
"2013",Germany,Mario Götze,3,10,2,18,40
"2013",Germany,Marco Reus,2,13,3,15,37
"2013",Germany,Miroslav Klose,1,48,4,1,5
"2013",Germany,İlkay Gündoğan,1,12,4,16,38
"2013",Germany,Toni Kroos,1,11,4,17,39
"2013",Germany,Sami Khedira,1,6,4,22,44
"2013",Germany,Per Mertesacker,1,3,4,25,47
"2013",Ghana,Asamoah Gyan,7,24,1,1,26
"2013",Ghana,Mubarak Wakaso,5,8,2,5,42
"2013",Ghana,Kwadwo Asamoah,3,4,3,9,46
"2013",Ghana,Abdul Majeed Waris,3,3,3,10,47
"2013",Ghana,Sulley Muntari,2,12,4,3,38
"2013",Ghana,John Boye,2,4,4,9,46
"2013",Ghana,Emmanuel Agyemang-Badu,2,3,4,10,47
"2013",Ghana,Christian Atsu,1,3,5,10,47
"2013",Ghana,Christian Atsu Twasam,1,2,5,11,48
"2013",Ghana,Kevin-Prince Boateng,1,2,5,11,48
"2013",Ghana,Wael Gomaa,1,1,5,12,49
"2013",Greece,Dimitris Salpingidis,3,10,1,6,40
"2013",Greece,Kostas Mitroglou,3,3,1,13,47
"2013",Greece,Theofanis Gekas,1,19,2,2,31
"2013",Greece,Konstantinos Mitroglou,1,9,2,7,41
"2013",Greece,Martin Škrtel,1,7,2,9,43
"2013",Greece,Giorgos Karagounis,1,5,2,11,45
"2013",Greece,Lazaros Christodoulopoulos,1,1,2,15,49
"2013",Guinea,Mohamed Yattara,3,6,1,5,44
"2013",Guinea,Sadio Diallo,2,4,2,7,46
"2013",Guinea,Ibrahima Traoré,1,4,3,7,46
"2013",Guinea,Seydouba Soumah,1,2,3,9,48
"2013",Guinea,Adam El-Abd,1,1,3,10,49
"2013",Guinea,Mohammed Diarra,1,1,3,10,49
"2013",Haiti,Jean-Eudes Maurice,2,8,1,3,42
"2013",Honduras,Carlo Costly,4,22,1,2,28
"2013",Honduras,Jerry Bengtson,4,13,1,4,37
"2013",Honduras,Jorge Claros,2,2,2,13,48
"2013",Honduras,Wilson Palacios,1,3,3,12,47
"2013",Honduras,Andy Najar,1,2,3,13,48
"2013",Honduras,Boniek García,1,2,3,13,48
"2013",Honduras,Marvin Chávez,1,2,3,13,48
"2013",Honduras,Maynor Figueroa,1,2,3,13,48
"2013",Honduras,Juan Carlos García,1,1,3,14,49
"2013",Honduras,Nery Medina,1,1,3,14,49
"2013",Honduras,Roger Rojas,1,1,3,14,49
"2013",Honduras,Rony Martínez,1,1,3,14,49
"2013",Hungary,Balázs Dzsudzsák,3,10,1,7,40
"2013",Hungary,Dániel Böde,2,5,2,11,45
"2013",Hungary,Ildefons Lima,1,8,3,8,42
"2013",Hungary,Krisztián Németh,1,3,3,13,47
"2013",Hungary,Nemanja Nikolić,1,3,3,13,47
"2013",Hungary,Ragnar Klavan,1,3,3,13,47
"2013",Hungary,Tamás Hajnal,1,3,3,13,47
"2013",Hungary,Vilmos Vanczák,1,3,3,13,47
"2013",Iceland,Kolbeinn Sigþórsson,4,13,1,3,37
"2013",Iceland,Gylfi Sigurðsson,3,22,2,1,28
"2013",Iceland,Jóhann Berg Guðmundsson,3,6,2,7,44
"2013",Iceland,Birkir Bjarnason,2,12,3,4,38
"2013",Iceland,Alfreð Finnbogason,1,6,4,7,44
"2013",Iran,Reza Ghoochannejhad,3,7,1,11,43
"2013",Iran,Javad Nekounam,2,17,2,5,33
"2013",Iran,Mohammad Reza Khalatbari,1,3,3,15,47
"2013",Israel,Eden Ben Basat,4,6,1,9,44
"2013",Israel,Eran Zahavi,1,23,2,1,27
"2013",Israel,Tomer Hemed,1,13,2,3,37
"2013",Israel,Lior Refaelov,1,3,2,12,47
"2013",Israel,Itay Shechter,1,2,2,13,48
"2013",Israel,Rami Gershon,1,2,2,13,48
"2013",Italy,Mario Balotelli,6,11,1,8,39
"2013",Italy,Giorgio Chiellini,2,8,2,11,42
"2013",Italy,Daniele De Rossi,1,15,3,5,35
"2013",Italy,Alberto Gilardino,1,10,3,9,40
"2013",Italy,Andrea Pirlo,1,10,3,9,40
"2013",Italy,Dani Osvaldo,1,4,3,15,46
"2013",Italy,Alberto Aquilani,1,3,3,16,47
"2013",Italy,Alessandro Florenzi,1,2,3,17,48
"2013",Italy,Atsuto Uchida,1,2,3,17,48
"2013",Italy,Emanuele Giaccherini,1,2,3,17,48
"2013",Italy,Alessandro Diamanti,1,1,3,18,49
"2013",Italy,Davide Astori,1,1,3,18,49
"2013",Italy,Sebastian Giovinco,1,1,3,18,49
"2013",Ivory Coast,Yaya Touré,6,13,1,5,37
"2013",Ivory Coast,Wilfried Bony,4,10,2,7,40
"2013",Ivory Coast,Didier Drogba,3,31,3,1,19
"2013",Ivory Coast,Salomon Kalou,3,13,3,5,37
"2013",Ivory Coast,Gervinho,2,11,4,6,39
"2013",Ivory Coast,Lacina Traoré,2,2,4,14,48
"2013",Ivory Coast,Cheick Tioté,1,1,5,15,49
"2013",Ivory Coast,Didier Ya Konan,1,1,5,15,49
"2013",Ivory Coast,Ludovic Sané,1,1,5,15,49
"2013",Jamaica,Jorge Claros,2,2,1,9,48
"2013",Jamaica,Rodolph Austin,1,3,2,8,47
"2013",Jamaica,Jermaine Anderson,1,1,2,10,49
"2013",Jamaica,Jermaine Beckford,1,1,2,10,49
"2013",Jamaica,Marvin Elliott,1,1,2,10,49
"2013",Japan,Shinji Okazaki,3,22,1,2,28
"2013",Japan,Keisuke Honda,2,21,2,3,29
"2013",Japan,Shinji Kagawa,2,15,2,5,35
"2013",Jordan,Ahmad Hayel,2,7,1,3,43
"2013",Jordan,Saeed Murjan,1,2,2,7,48
"2013",Jordan,Khalil Bani Attiah,1,1,2,8,49
"2013",Jordan,Mussab Al-Laham,1,1,2,8,49
"2013",Kazakhstan,Andrei Finonchenko,2,2,1,7,48
"2013",Kazakhstan,Dmitriy Shomko,2,2,1,7,48
"2013",Kazakhstan,Kairat Nurdauletov,1,3,2,6,47
"2013",Kazakhstan,Heinrich Schmidtgal,1,1,2,8,49
"2013",Kenya,Moses Chavula,1,3,1,4,47
"2013",Kenya,Andrew Murunga,1,1,1,6,49
"2013",Kenya,David Owino,1,1,1,6,49
"2013",Kenya,Francis Kahata,1,1,1,6,49
"2013",Latvia,Aleksandrs Cauņa,1,9,1,2,41
"2013",Latvia,Valērijs Šabala,1,7,1,4,43
"2013",Latvia,Artūrs Zjuzins,1,3,1,8,47
"2013",Latvia,Nauris Bulvītis,1,1,1,10,49
"2013",Latvia,Renārs Rode,1,1,1,10,49
"2013",Lebanon,Hassan Maatouk,1,9,1,2,41
"2013",Lesotho,Tsepo Seturumane,1,3,1,1,47
"2013",Lesotho,Litsepe Marabe,1,1,1,2,49
"2013",Lesotho,Tsepo Lekhoana,1,1,1,2,49
"2013",Lesotho,Tsoanelo Koetle,1,1,1,2,49
"2013",Liberia,Marcus Macauley,1,2,1,5,48
"2013",Liberia,Anthony Laffor,1,1,1,6,49
"2013",Liberia,Patrick Ronaldinho Wleh,1,1,1,6,49
"2013",Libya,Faisal Al Badri,1,2,1,5,48
"2013",Libya,Komlan Amewou,1,2,1,5,48
"2013",Liechtenstein,Michele Polverino,1,3,1,4,47
"2013",Liechtenstein,Martin Büchel,1,2,1,5,48
"2013",Liechtenstein,Nicolas Hasler,1,1,1,6,49
"2013",Lithuania,Deivydas Matulevičius,2,3,1,6,47
"2013",Lithuania,Fedor Černych,1,9,2,1,41
"2013",Lithuania,Darvydas Šernas,1,4,2,5,46
"2013",Lithuania,Saulius Mikoliūnas,1,4,2,5,46
"2013",Lithuania,Tadas Kijanskas,1,2,2,7,48
"2013",Luxembourg,Aurélien Joachim,2,7,1,2,43
"2013",Luxembourg,Stefano Bensi,2,3,1,6,47
"2013",Luxembourg,Mathias Jänisch,1,1,2,8,49
"2013",Malawi,Gabadinho Mhango,1,4,1,3,46
"2013",Malawi,Robert Ng'ambi,1,3,1,4,47
"2013",Malawi,Robin Ngalande,1,1,1,6,49
"2013",Mali,Mamadou Samassa,4,5,1,5,45
"2013",Mali,Seydou Keita,3,13,2,2,37
"2013",Mali,Cheick Diabaté,1,5,3,5,45
"2013",Mali,Mahamadou N'Diaye,1,2,3,7,48
"2013",Mali,Abdou Traoré,1,1,3,8,49
"2013",Mali,Cheick Fantamady Diarra,1,1,3,8,49
"2013",Mali,Sigamary Diarra,1,1,3,8,49
"2013",Malta,Michael Mifsud,2,14,1,1,36
"2013",Malta,Clayton Failla,1,2,2,6,48
"2013",Malta,Edward Herrera,1,1,2,7,49
"2013",Martinique,Kévin Parsemain,1,5,1,1,45
"2013",Martinique,Fabrice Reuperné,1,1,1,3,49
"2013",Mexico,Oribe Peralta,8,18,1,6,32
"2013",Mexico,Javier Hernández,5,24,2,3,26
"2013",Mexico,Raúl Jiménez,4,17,3,7,33
"2013",Mexico,Marco Fabián,3,4,4,16,46
"2013",Mexico,Luis Montes,2,2,5,18,48
"2013",Mexico,Rafael Márquez,1,13,6,8,37
"2013",Mexico,Aldo de Nigris,1,5,6,15,45
"2013",Mexico,Paul Aguilar,1,2,6,18,48
"2013",Mexico,Carlos Peña,1,1,6,19,49
"2013",Mexico,Miguel Ángel Ponce,1,1,6,19,49
"2013",Moldova,Eugen Sidorenco,4,4,1,3,46
"2013",Moldova,Alexandru Antoniuc,2,2,2,5,48
"2013",Moldova,Viorel Frunză,1,6,3,1,44
"2013",Moldova,Alexandru Suvorov,1,5,3,2,45
"2013",Moldova,Igor Armaș,1,3,3,4,47
"2013",Moldova,Artur Ioniță,1,1,3,6,49
"2013",Montenegro,Dejan Damjanović,3,7,1,4,43
"2013",Montenegro,Stevan Jovetić,2,17,2,1,33
"2013",Montenegro,Mirko Vučinić,1,9,3,3,41
"2013",Morocco,Youssef El-Arabi,4,5,1,6,45
"2013",Morocco,Younès Belhanda,1,2,2,9,48
"2013",Morocco,Abdelaziz Barrada,1,1,2,10,49
"2013",Morocco,Abdelilah Hafidi,1,1,2,10,49
"2013",Morocco,Abderrazak Hamdallah,1,1,2,10,49
"2013",Morocco,Issam El Adoua,1,1,2,10,49
"2013",Mozambique,Domingues,1,3,1,2,47
"2013",Mozambique,Maninho,1,1,1,4,49
"2013",Namibia,Deon Kavendji,1,1,1,5,49
"2013",Netherlands,Robin van Persie,9,36,1,1,15
"2013",Netherlands,Arjen Robben,3,22,2,6,28
"2013",Netherlands,Rafael van der Vaart,3,15,2,9,35
"2013",Netherlands,Jeremain Lens,2,5,3,17,45
"2013",Netherlands,Wesley Sneijder,1,21,4,7,29
"2013",Netherlands,Kevin Strootman,1,2,4,20,48
"2013",Netherlands,Ruben Schaken,1,2,4,20,48
"2013",Netherlands,Szilárd Devecseri,1,1,4,21,49
"2013",New Caledonia,César Lolohea,2,4,1,7,46
"2013",New Zealand,Chris James,2,2,1,14,48
"2013",New Zealand,Tim Payne,2,2,1,14,48
"2013",New Zealand,Chris Killen,1,10,2,6,40
"2013",New Zealand,Rory Fallon,1,4,2,12,46
"2013",New Zealand,Tommy Smith,1,2,2,14,48
"2013",Niger,Mahamane Cissé,1,3,1,3,47
"2013",Niger,Kamilou Daouda,1,2,1,4,48
"2013",Niger,Yacouba Ali,1,1,1,5,49
"2013",Nigeria,Emmanuel Emenike,7,7,1,6,43
"2013",Nigeria,Victor Moses,4,8,2,5,42
"2013",Nigeria,Nnamdi Oduamadi,4,4,2,9,46
"2013",Nigeria,Ahmed Musa,2,7,3,6,43
"2013",Nigeria,Jonathan Tehau,2,6,3,7,44
"2013",Nigeria,Sunday Mba,2,2,3,11,48
"2013",Nigeria,Uwa Elderson Echiéjilé,2,2,3,11,48
"2013",Nigeria,Victor Obinna,1,7,4,6,43
"2013",Nigeria,Mikel John Obi,1,5,4,8,45
"2013",Nigeria,Nicolas Vallar,1,3,4,10,47
"2013",Nigeria,Brown Ideye,1,1,4,12,49
"2013",Nigeria,Godfrey Oboabona,1,1,4,12,49
"2013",North Macedonia,Aleksandar Trajkovski,1,11,1,2,39
"2013",North Macedonia,Adis Jahović,1,2,1,10,48
"2013",North Macedonia,Ivan Tričkovski,1,2,1,10,48
"2013",North Macedonia,Jovan Kostovski,1,1,1,11,49
"2013",Northern Ireland,Gareth McAuley,2,11,1,3,39
"2013",Northern Ireland,Martin Paterson,2,2,1,11,48
"2013",Northern Ireland,Steven Davis,1,10,2,4,40
"2013",Northern Ireland,Jamie Ward,1,4,2,9,46
"2013",Norway,Joshua King,1,14,1,3,36
"2013",Norway,Tarik Elyounoussi,1,4,1,10,46
"2013",Norway,Daniel Braaten,1,2,1,12,48
"2013",Norway,Tom Høgli,1,2,1,12,48
"2013",Oman,Mile Jedinak,1,18,1,2,32
"2013",Oman,Abdul Aziz Al-Muqbali,1,7,1,6,43
"2013",Oman,Ismail Al-Ajmi,1,4,1,8,46
"2013",Panama,Gabriel Torres,7,18,1,2,32
"2013",Panama,Blas Pérez,4,24,2,1,26
"2013",Panama,Luis Tejada,3,24,3,1,26
"2013",Panama,Román Torres,2,6,4,7,44
"2013",Panama,Luis Henríquez,2,2,4,11,48
"2013",Panama,Carlos Gabriel Rodríguez,1,1,5,12,49
"2013",Panama,Jairo Jiménez,1,1,5,12,49
"2013",Panama,Roberto Chen,1,1,5,12,49
"2013",Paraguay,Roque Santa Cruz,3,21,1,2,29
"2013",Paraguay,Édgar Benítez,2,6,2,9,44
"2013",Paraguay,Gustavo Gómez,1,5,3,10,45
"2013",Paraguay,Richard Ortiz,1,3,3,12,47
"2013",Paraguay,Jonathan Fabbro,1,2,3,13,48
"2013",Paraguay,Jorge Rojas,1,1,3,14,49
"2013",Paraguay,José Ariel Núñez,1,1,3,14,49
"2013",Paraguay,Luis Nery Caballero,1,1,3,14,49
"2013",Peru,Jefferson Farfán,2,18,1,2,32
"2013",Peru,Claudio Pizarro,2,10,1,7,40
"2013",Peru,Yoshimar Yotún,1,5,2,12,45
"2013",Peru,Carlos Zambrano,1,2,2,15,48
"2013",Peru,Paolo Hurtado,1,2,2,15,48
"2013",Poland,Robert Lewandowski,3,56,1,1,2
"2013",Poland,Jakub Błaszczykowski,2,10,2,8,40
"2013",Poland,Piotr Zieliński,2,4,2,14,46
"2013",Poland,Łukasz Piszczek,2,3,2,15,47
"2013",Poland,Adrian Mierzejewski,1,2,3,16,48
"2013",Poland,Jakub Kosecki,1,1,3,17,49
"2013",Poland,Waldemar Sobota,1,1,3,17,49
"2013",Poland,Łukasz Teodorczyk,1,1,3,17,49
"2013",Portugal,Cristiano Ronaldo,7,91,1,1,1
"2013",Portugal,Hélder Postiga,3,18,2,4,32
"2013",Portugal,Bruno Alves,3,8,2,10,42
"2013",Portugal,Nani,1,16,3,6,34
"2013",Portugal,Hugo Almeida,1,8,3,10,42
"2013",Portugal,Silvestre Varela,1,4,3,13,46
"2013",Portugal,Fábio Coentrão,1,2,3,15,48
"2013",Portugal,Ricardo Costa,1,1,3,16,49
"2013",Qatar,Khalfan Ibrahim,1,9,1,8,41
"2013",Qatar,Abdulgadir Ilyas Bakur,1,1,1,16,49
"2013",Republic of Ireland,Robbie Keane,5,44,1,1,8
"2013",Republic of Ireland,Jonathan Walters,2,10,2,7,40
"2013",Republic of Ireland,Dmitriy Shomko,2,2,2,15,48
"2013",Republic of Ireland,John O'Shea,1,3,3,14,47
"2013",Romania,Ciprian Marica,3,17,1,4,33
"2013",Romania,Bogdan Stancu,2,9,2,8,41
"2013",Romania,Adrian Mutu,1,24,3,2,26
"2013",Romania,Claudiu Keșerü,1,9,3,8,41
"2013",Romania,Vasilis Torosidis,1,9,3,8,41
"2013",Romania,Gabriel Torje,1,5,3,12,45
"2013",Romania,Alexandru Chipciu,1,3,3,14,47
"2013",Romania,Costin Lazăr,1,2,3,15,48
"2013",Romania,Cristian Tănase,1,2,3,15,48
"2013",Romania,Mihai Pintilii,1,1,3,16,49
"2013",Russia,Aleksandr Kokorin,3,8,1,10,42
"2013",Russia,Aleksandr Kerzhakov,2,21,2,2,29
"2013",Russia,Denis Glushakov,2,4,2,14,46
"2013",Russia,Aleksandr Samedov,2,3,2,15,47
"2013",Russia,Roman Shirokov,1,5,3,13,45
"2013",Russia,Vasili Berezutski,1,4,3,14,46
"2013",Russia,Viktor Fayzulin,1,3,3,15,47
"2013",Rwanda,Meddie Kagere,2,5,1,1,45
"2013",San Marino,Alessandro Della Valle,2,3,1,2,47
"2013",Scotland,Robert Snodgrass,2,6,1,8,44
"2013",Scotland,Shaun Maloney,1,7,2,7,43
"2013",Scotland,Steven Naismith,1,7,2,7,43
"2013",Scotland,Grant Hanley,1,2,2,12,48
"2013",Scotland,Ikechi Anya,1,2,2,12,48
"2013",Senegal,Papiss Cissé,4,5,1,6,45
"2013",Senegal,Moussa Sow,2,6,2,5,44
"2013",Senegal,Sadio Mané,1,16,3,1,34
"2013",Serbia,Aleksandar Kolarov,3,8,1,8,42
"2013",Serbia,Filip Đuričić,2,3,2,13,47
"2013",Serbia,Aleksandar Mitrović,1,28,3,1,22
"2013",Serbia,Dušan Tadić,1,10,3,6,40
"2013",Serbia,Zoran Tošić,1,8,3,8,42
"2013",Serbia,Dušan Basta,1,1,3,15,49
"2013",Serbia,Filip Đorđević,1,1,3,15,49
"2013",Serbia,Lazar Marković,1,1,3,15,49
"2013",Serbia,Stefan Šćepović,1,1,3,15,49
"2013",Sierra Leone,Alhassan Kamara,2,2,1,3,48
"2013",Sierra Leone,Sheriff Suma,1,3,2,2,47
"2013",Sierra Leone,Kei Kamara,1,2,2,3,48
"2013",Sierra Leone,Ibrahim Kargbo,1,1,2,4,49
"2013",Sierra Leone,Moustapha Bangura,1,1,2,4,49
"2013",Slovakia,Martin Jakubko,2,6,1,7,44
"2013",Slovakia,Marek Hamšík,1,17,2,1,33
"2013",Slovakia,Ján Ďurica,1,6,2,7,44
"2013",Slovakia,Kornel Saláta,1,2,2,11,48
"2013",Slovakia,Viktor Pečovský,1,1,2,12,49
"2013",Slovenia,Milivoje Novaković,5,21,1,2,29
"2013",Slovenia,Josip Iličić,1,13,2,3,37
"2013",Slovenia,Boštjan Cesar,1,7,2,7,43
"2013",Slovenia,Valter Birsa,1,6,2,8,44
"2013",Slovenia,Andraž Kirm,1,2,2,12,48
"2013",Slovenia,Kevin Kampl,1,2,2,12,48
"2013",Slovenia,Rene Krhin,1,2,2,12,48
"2013",South Africa,Bernard Parker,6,8,1,4,42
"2013",South Africa,Siyabonga Sangweni,2,2,2,10,48
"2013",South Africa,Siphiwe Tshabalala,1,3,3,9,47
"2013",South Africa,Tokelo Rantie,1,3,3,9,47
"2013",South Africa,Dean Furman,1,2,3,10,48
"2013",South Africa,Katlego Mashego,1,1,3,11,49
"2013",South Africa,Kermit Erasmus,1,1,3,11,49
"2013",South Africa,Lehlohonolo Majoro,1,1,3,11,49
"2013",South Africa,May Mahlangu,1,1,3,11,49
"2013",South Africa,Thabo Matlaba,1,1,3,11,49
"2013",South Korea,Son Heung-min,1,22,1,1,28
"2013",South Korea,Lee Keun-ho,1,9,1,7,41
"2013",South Korea,Kim Chi-Woo,1,2,1,14,48
"2013",South Korea,Akmal Shorakhmedov,1,1,1,15,49
"2013",Spain,Fernando Torres,5,28,1,3,22
"2013",Spain,David Villa,3,41,2,1,10
"2013",Spain,Álvaro Negredo,3,7,2,15,43
"2013",Spain,Jordi Alba,3,6,2,16,44
"2013",Spain,David Silva,2,20,3,6,30
"2013",Spain,Juan Mata,2,9,3,13,41
"2013",Spain,Pedro,2,7,3,15,43
"2013",Spain,Sergio Ramos,1,13,4,10,37
"2013",Spain,Xavi,1,8,4,14,42
"2013",Spain,Roberto Soldado,1,2,4,20,48
"2013",Sudan,Mudather El Tahir,1,4,1,3,46
"2013",Sudan,Bakri Almadina,1,1,1,6,49
"2013",Sudan,Salah Ibrahim,1,1,1,6,49
"2013",Sweden,Zlatan Ibrahimović,6,44,1,1,8
"2013",Sweden,Johan Elmander,2,8,2,9,42
"2013",Sweden,Tobias Hysén,2,3,2,14,47
"2013",Sweden,Anders Svensson,1,12,3,6,38
"2013",Sweden,Martin Olsson,1,3,3,14,47
"2013",Sweden,Alexander Kačaniklić,1,2,3,15,48
"2013",Switzerland,Fabian Schär,3,8,1,9,42
"2013",Switzerland,Stephan Lichtsteiner,2,6,2,10,44
"2013",Switzerland,Xherdan Shaqiri,1,21,3,3,29
"2013",Switzerland,Haris Seferovic,1,14,3,6,36
"2013",Switzerland,Granit Xhaka,1,9,3,8,41
"2013",Switzerland,Blerim Džemaili,1,5,3,11,45
"2013",Switzerland,Michael Lang,1,2,3,14,48
"2013",Tahiti,Jonathan Tehau,2,6,1,3,44
"2013",Tahiti,Heimano Bourebare,1,1,2,8,49
"2013",Tahiti,Samuel Hyanine,1,1,2,8,49
"2013",Tanzania,Mbwana Samatta,2,6,1,1,44
"2013",Tanzania,Thomas Ulimwengu,2,3,1,3,47
"2013",Tanzania,Amri Kiemba,2,2,1,4,48
"2013",Togo,Dové Womé,2,2,1,5,48
"2013",Togo,Emmanuel Adebayor,1,17,2,1,33
"2013",Togo,Serge Gakpé,1,2,2,5,48
"2013",Togo,Backer Aloenouvo,1,1,2,6,49
"2013",Togo,Jonathan Ayité,1,1,2,6,49
"2013",Togo,Lalawélé Atakora,1,1,2,6,49
"2013",Trinidad and Tobago,Kenwyne Jones,2,11,1,3,39
"2013",Trinidad and Tobago,Keon Daniel,1,6,2,7,44
"2013",Trinidad and Tobago,Kevin Molino,1,6,2,7,44
"2013",Tunisia,Oussama Darragi,3,5,1,8,45
"2013",Tunisia,Wahbi Khazri,1,13,2,2,37
"2013",Tunisia,Youssef Msakni,1,10,2,4,40
"2013",Tunisia,Ahmed Akaïchi,1,4,2,9,46
"2013",Tunisia,Fakhreddine Ben Youssef,1,2,2,11,48
"2013",Tunisia,Khaled Mouelhi,1,1,2,12,49
"2013",Turkey,Burak Yılmaz,5,22,1,2,28
"2013",Turkey,Umut Bulut,4,6,2,9,44
"2013",Turkey,Arda Turan,1,11,3,4,39
"2013",Turkey,Selçuk İnan,1,5,3,10,45
"2013",Turkey,Mevlüt Erdinç,1,3,3,12,47
"2013",Uganda,Tony Mawejje,2,2,1,3,48
"2013",Uganda,Emmanuel Okwi,1,5,2,1,45
"2013",Ukraine,Andriy Yarmolenko,5,25,1,2,25
"2013",Ukraine,Marko Dević,4,4,2,9,46
"2013",Ukraine,Yevhen Seleznyov,3,7,3,6,43
"2013",Ukraine,Roman Bezus,3,3,3,10,47
"2013",Ukraine,Yevhen Khacheridi,3,3,3,10,47
"2013",Ukraine,Yevhen Konoplyanka,2,8,4,5,42
"2013",Ukraine,Artem Fedetskiy,2,2,4,11,48
"2013",Ukraine,Roman Zozulya,2,2,4,11,48
"2013",Ukraine,Oleh Husyev,1,7,5,6,43
"2013",Ukraine,Denys Harmash,1,2,5,11,48
"2013",Ukraine,Yaroslav Rakytskiy,1,2,5,11,48
"2013",Ukraine,Edmar Halovskyi de Lacerda,1,1,5,12,49
"2013",Ukraine,Vitaliy Mandzyuk,1,1,5,12,49
"2013",United States,Landon Donovan,6,38,1,2,13
"2013",United States,Chris Wondolowski,5,5,2,13,45
"2013",United States,Jozy Altidore,4,24,3,3,26
"2013",United States,Eddie Johnson,4,16,3,6,34
